814	0
815	1
816	0
817	0
818	1
819	0
820	0
821	0
822	0
823	0
824	1
825	0
826	0
827	0
828	0
829	0
830	0
831	0
832	0
833	0
834	0
835	0
836	1
837	0
838	0
839	1
840	1
841	0
842	0
843	0
844	0
845	0
846	1
847	1
848	0
849	0
850	0
851	0
852	0
853	0
854	0
855	0
856	1
857	0
858	0
859	0
860	1
861	0
862	0
863	0
864	0
865	0
866	0
867	0
868	1
869	0
870	0
871	0
872	1
873	0
874	0
875	0
876	1
877	0
878	0
879	0
880	0
881	0
882	0
883	1
884	0
885	1
886	1
887	1
888	0
889	0
890	0
