814	0
815	1
816	1
817	0
818	1
819	0
820	0
821	0
822	0
823	0
824	1
825	0
826	1
827	0
828	1
829	0
830	0
831	0
832	0
833	0
834	0
835	0
836	0
837	0
838	1
839	1
840	1
841	0
842	0
843	0
844	1
845	0
846	0
847	1
848	1
849	1
850	1
851	1
852	0
853	0
854	1
855	0
856	1
857	1
858	0
859	0
860	1
861	0
862	1
863	0
864	0
865	0
866	0
867	0
868	1
869	0
870	0
871	0
872	1
873	0
874	0
875	0
876	0
877	0
878	0
879	0
880	1
881	0
882	1
883	1
884	1
885	1
886	1
887	0
888	0
889	0
890	0
